dialog_id,speakers,utterances,emotions
12,monisha,purse mere liye!,joy
12,kismi,han han ismein peppermint aur chocolate bhi hai,joy
12,monisha,thank you!,joy
12,kismi,aur yah pan rosesh ke liye hamesha aise hi train wale dialogue likhate rehna han rosesh,joy
12,rosesh,thanks! tumne apne liye kuchh nahin liya,neutral
13,sahil,hi dad!,neutral
13,indravardhan,oh hi sahil! drink logay,neutral
13,sahil,aaj aap fir pi rahe ho?,anger
13,indravardhan,roz thodi pita hun,neutral
13,sahil,kal bhi aapane pi thi,anger
13,indravardhan,do peg piti sirf,anger
13,sahil,parso aapane vodka pi thi,neutral
13,indravardhan,ghar par party thi na,neutral
13,sahil,tarson apne dinner baby pi thi,neutral
13,indravardhan,are 3 glass white wine pithi it went with the dinner,neutral
13,sahil,uske agale din aapane ramona ke wedding reception per bhi pi thi. uske pahle aapane club ke party mein bhi pi thi. uske pahle natwar chacha ki shok sabha mein nahin pi thi,contempt
13,indravardhan,dekha kaha tha na ki main roj thodi pita hun,neutral
13,sahil,aap roj thodi nahin thodi jyada pite hain. dad it's not good for health. why don't you try to understand,anger
13,indravardhan,"oh hello hello male maya please! mushkil se maya se chhutti mili hai vah to sham hote hi shuru ho jaati hai, what is this indra vardhan fir drink karne ke baith gaye isase achcha chalo na walk per chalte hain",contempt
13,sahil,toh?,neutral
13,indravardhan,achcha tu hi bata agar tujhe drinking aur biwi ke sath walk main jaane mein choice mile to to tu kya choose karega? bol bol,neutral
13,sahil,toh.,neutral
13,indravardhan,haan?,neutral
13,sahil,meri baat chhodiye na,neutral
13,indravardhan,kyon?,anger
13,sahil,main young hun dad mein drinks hazam kar sakta hun.,neutral
13,indravardhan,haan toh mein bhi fit hun rosewalk karta hun,neutral
13,sahil,achcha?,neutral
13,indravardhan,ghar mein,neutral
13,sahil,achcha ghar mein?,surprise
13,indravardhan,han. char bar ise lene uthta hun soda laane khud chahta hun fridge tak aur vahan se wapas lekar aata hun,neutral
13,sahil,dad aap argument karna chahte ho to fine. have it your way after all it's your life,neutral
13,indravardhan,cheers!,neutral
13,sahil,by the way mom kahan hai?,neutral
13,indravardhan,are han woh hamari wedding anniversary ki party ki taiyari karne gai hui hai us club,neutral
13,sahil,aur rosesh?,neutral
13,indravardhan,woh apni momma ki har baat pe yes momma ye momma karte sath gaya hua hai,contempt
13,sahil,bye. han aapke khane ka kya ?,neutral
13,indravardhan,are han.? sahil tumhare ghar kya khana banaa hai?,neutral
13,sahil,subah ki daal hai. aur. daal hai bus,neutral
13,indravardhan,main yahi khaunga,neutral
13,sahil,monisha ghasitaram se chole bhature lekar a rahi,joy
13,indravardhan,dinner at 9:30 at your house fixed.,joy
13,sahil,haha i thought as well. baki aap ki or se wedding anniversary ki sari planning?,neutral
13,indravardhan,sari planning ho gai hai chill,neutral
13,sahil,great toh monisha chhole bhature lekar a rahi hai,neutral
13,indravardhan,ok ok vah this is called life. jab main khud apni company hun toh mujhe jarurat kiski. kaju badam pune ka chivda ice soda and whiskey. hahaha arre yah to kavita ho gai i must jot it down,joy
13,yamraj,puri hui teri jindagi puri hui hai teri jindagi chalna padega aaj dharti se le jaane tere pran aaye hai swayam yamraj. aaye hain swayam yamraj,neutral
13,indravardhan,yamraj,fear
13,yamraj,tujhe lene aaya hun indravardhan.,neutral
13,monisha,daddy ji dekhiae main aapke liye kya lai hun ghasitaram ke chhole bhature,joy
13,indravardhan,han magar woh chale gaye,fear
13,monisha,kaun? kaun chala gaya,neutral
14,maya,now darling. tum shayad koi sapna dekha hoga,neutral
14,indravardhan,nahin maya. monisha khushbudar khana lekar enter hui aur.,fear
14,maya,there what did i tell you? tumne sapna hi dekha hai. monisha ka khushboodar khana lekar aana sach mein possible hai?,neutral
14,indravardhan,maya woh khana monisha ne khud nahin banaya tha.,neutral
14,maya,fir shayad vah sapna nahin sach ho sakta hai,neutral
14,indravardhan,ho sakta nahin maya yah sacchi hai. yamraj aaye the.,fear
14,maya,that totally ridiculous indravardhan,contempt
14,indravardhan,are maya main kah raha hun mera yakin karo,anger
14,maya,antim ghadi yamraj ka aana mythologically middle class indravardhan apparently yamraj tabhi aate hain jab middle-class log marte hain,contempt
14,indravardhan,yahan bhi middle class maya. achcha to ab upper class marta hai to tab kya hota hai?,neutral
14,maya,vah log 1 sophisticated tunnel se gujar kar safed white light ki taraf chale jaate hain exactly 7 second mein,neutral
14,indravardhan,achcha! aur middle class?,neutral
14,maya,unhen aadha poona ghanta do teen din lagte honge shayad.,neutral
14,indravardhan,kyon?,surprise
14,maya,tunnel mein vah log dukane dhundhte honge bargaining karne ke liye marne ke bad. fir apni hi barsi ki kheer khane ruk jane ho honge hue. how should i know but the point is yamraj wali baat is comp,contempt
14,indravardhan,nai nai maya mera yakin karo yamraj aaye the,fear
14,maya,hath mein gadha lekar mote se bhainse pe baithkar,contempt
14,indravardhan,han han hath mein gadha tu ki per bhainsa nahin tha. chal kar aaye the,neutral
14,maya,kyon?,surprise
14,indravardhan,han kyunki hamari building ke bahar board hai na outside vehicles not allowed.,neutral
14,maya,very funny indu,contempt
14,indravardhan,"nahi maya, i am very serious agar vahan bahar park karna building dharm hai to yamraj to dharmraj hai. unhone is aagya ka palan avashya kiya hoga",neutral
14,maya,avashya? achcha chalo main man leti hun pati shri ke yamraj yahan sachin padhare the to fir woh..,neutral
14,indravardhan,ek minute ek minuteunhone kavita bhi sunaeye thi,neutral
14,maya,to fir to woh rosesh hoga kisi natak ke costume mein,joy
14,indravardhan,maya rosesh toh tumhare sath tha bhul gai tum.,fear
14,maya,han you are right.,fear
14,indravardhan,maiya mujhe dar lag raha hai kahin main marne wala to nahin hun,fear
14,maya,don't be silly don't be so silly sweety aisa kuchh bhi nahin hoga yah vaham tum apne mann se nikal lo dekho agar yamraj yahan se aaye the to vah tumhen liye bagair kyon chale gaye hmm yah jarur tumhara koi sapna hoga darling.,neutral
15,rosesh,wow bhabhi! yah chhole bhature to trin tron trown hai,joy
15,sahil,ye trin tron trown kya hai?,joy
15,rosesh,hathi ki bhasha mein swadisht ka matlab hota hai trin tron trooown,joy
15,sahil,are vah! tum hathi ki bhasha kyu seekh rahe ho?,contempt
15,rosesh,agale natak mein main hathi ka role play kar raha hun na,neutral
15,monisha,bacchon ka natak hai?,joy
15,rosesh,nahin bhabhi bahut serious natak hai murder mystery ismein ek khooni jisne 19 khoon kiye hai. vah jail se bhag jata hai motorcycle per.,neutral
15,sahil,toh yeh ehmm hathi kahan per aata hai?,neutral
15,rosesh,sahil bi raste mein jab uski motor cycle kharab ho jaati hai to vah hathi per baith ke bhag jata. common sense ,contempt
15,sahil,1 minut let me guess. aur vo hansi tum ho,neutral
15,monisha,kya rosesh bhaiya. itna sa role bus,neutral
15,rosesh,bhabhi role ki ki lambai mein mat jaaiye ki gehrai dekhiae mera dialogue bhi hai ismein jab mein khooni ko jungle ke use paar chhod deta hun na to woh mujhe thank you kehta hai aur kele chalata hai tab main use kahta hun tra tri troo,joy
15,monisha,matlab thank you haina?,joy
15,rosesh,nahin thanks a lot friend,joy
15,sahil,han thanks matlab sirf traa ,contempt
15,rosesh,correct,joy
15,monisha,aur ek battura laao,joy
15,rosesh,nahin nahin,neutral
15,sahil,1 minute 1 minute come on rosesh ab yah hai na monisha batura ke hath nahin de dena taki rosesh aese karke haar jayega aur khushi mein na apne kan fadfadaye ga,joy
15,rosesh,so funny,joy
15,monisha,haha,joy
15,maya,hi boys hi monisha ,sadness
15,sahil,mom kya baat hai aap pareshan kyon dikh rahi ho,fear
15,maya,1 minute monisha please mujhe batao tum aaj chole bhature lekar mere ghar aayi thi,neutral
15,monisha,mummy ji main maanti hun maine darvaja nahin khatkhaya tha aur aur tel wale hathon se darvaja khola bi tha aur ghar ke bahar jate waqt darwaza dur se pata kavi tha lekin,fear
15,maya,main tumhen yah sab nahin poochh rahe main sirf itna pooch rahi hun tum mere ghar choole bhature lekar aayi thi. tumne jaate waqt darvaja patka i mean that is seriously unsophisticated monisha lekin iska matlab tum mere ghar aayi thi?,anger
15,monisha,han,fear
15,maya,jab tum wahan aayi thi tab tumne wahan kisi aur ko dekha tha?,neutral
15,monisha,aaaa nahin vahan sirf dadi ji the aur thodi se dhare hue the aur vah kah rahe the woh chala gaya woh chala gaya magar meri kuchh samajh mein nahin aaya,neutral
15,indravardhan,monisha woh yamraj the aur mujhe lene aaye the,fear
15,rosesh,what?,surprise
15,indravardhan,han. maiya mujhe lagta hai meri aakhiri ghadi a gai hai,sadness
15,maya,oh come on stop it indravardhan,anger
15,indravardhan,maya vo to automatically stop ho jayegi kyunki main marne wala hun,sadness
15,monisha,daddy ji aisa mat kariye na mare aap ke dushman mera matlab hai ghar ke bahar wale dushman,sadness
16,maya,yah kya kar rahe ho tum indravardhan?,neutral
16,indravardhan,maiya main check kar raha hun ki main jinda hun ya nahin,sadness
16,maya,tum absolutely zinda. tumne abhi abhi apni pant washing machine mein dhone dali hai,contempt
16,indravardhan,you mean.,neutral
16,maya,with wallet and belt welcome to planet indravardhan. chalo chalo dudh pi lo,neutral
16,indravardhan,maiya yah to batao nashte mein kya hai?,sadness
16,maya,sprouted moong and wheat grass juice,neutral
16,indravardhan,insanon ke nashte mein kya hai?,contempt
16,maya,hello mr insan cal raat yamraj ko dekhkar kitna dar gaye the na apni sehat ka jara khyal rakhna shuru karo,neutral
16,indravardhan,arre ek baat to batao agar yamraj ji mujhe lene aaye to tum tum unhen roki gina?,sadness
16,maya,of course rokungi,neutral
16,indravardhan,agar unhone mana kar diya to?,sadness
16,maya,to main unhen samjhaun gi yamraj ji abhi mere indravardhan ki umar hi kya hui hai. aur vaise bhi aapke pass ek narad muni toh hai hi na. aap kisi aur ko kyon nahin le jaate. isi floor mein kitne saare aur log hain. chaliye main aapko ek hint deti hun. uska naam m se shuru hota hai aur kachra main door se shuru hota hai aur tv shuru se shuru hota hai bataiye kaun?,neutral
16,indravardhan,vah samajh jaenge lekin maya suno na tu sati savitri ki tarah unke piche mere pran wapas lene aaogi na?,neutral
16,maya,indu ek do bar mein mangu gi but i can't see desperate you know that so middle class but i will try i promise,contempt
16,rosesh,chalo indravardhan,anger
16,indravardhan,nahi yamraj a gaya mujhe lene a gaya maya yamraj.,fear
16,rosesh,dad it's me rosesh,neutral
16,indravardhan,nalayak besharam apne darre hue baap ko darate hue sharm hi aati tujhe ,anger
16,rosesh,dad main yah dikhane aaya tha ki yamraj aise hi dikhte the kya?,neutral
16,indravardhan,get up to same hai per thoda sa for faraq tha vah handsome the ki. unki powerful personality thi. bolte normal the,neutral
16,rosesh,very funny hahaha,contempt
16,maya,i think you look wonderful kitna gora gora cute cute jab kale kale bhains pay baitho gaina tu bada dramatic contrast lagega. lekin tumne yah sab pahna kyon?,joy
16,rosesh,momma mai ye samjhane ki koshish kar raha hun ki kisine dad ko isi tarah ke costume pahan kar darane ki koshish nahin ki hogi?,neutral
16,indravardhan,oh my god,fear
16,maya,kya hua indravardhan?,neutral
16,indravardhan,maiya mera dudh aur gaas poos wala nashta taiyar karo main bahut karke aata hun aur sham ko mere sath complete blood checkup ke liye jarur aana han?,fear
16,maya,ok,neutral
16,indravardhan,aaaa,surprise
16,rosesh,hahaha,joy
17,sahil,rascals rascals bade ve hamari society,anger
17,monisha,chi chi chi sahil apni sagi maa ke bare mein aisa nahin kahate,neutral
17,sahil,just shut up ok meri gadi ki headlights thodi hai,anger
17,monisha,woh..,neutral
17,sahil,tum chala rahi thi gadi,anger
17,monisha,nahin nahin nahin main nahin chalai tumhari gadi sach kah rahi ho. yah sab chhodo sahil yah batao yamraj agar sachmuch yahan a gaye to vah dadi ji ke atma ko kahan le jaenge?,neutral
17,sahil,of course swarg mei,neutral
17,monisha,oh. matlab marne ke bad mummy ji ko dadi ji se alag rahana padega?,fear
17,sahil,very funny main nahane ja raha hun maire liye nashta laga.,neutral
17,monisha,sahil sahil sahil,fear
17,sahil,kya?,neutral
17,monisha,gas khatm ho gaya hai,neutral
17,sahil,manisha hamare ghar mein spare cylinder hota ha,neutral
17,monisha,han lekin maine hua 3rd floor wali mrs advani ko de diya 200 rupaye extra lekar,fear
17,sahil,kya?,surprise
17,monisha,unhen jarurat thi na toh,fear
17,sahil,toh kya padosiyon ki madad karna hamara farz hai monisha.,anger
17,monisha,tumhari gadi ke headlights mrs. advani nahin tode hain,neutral
17,sahil,what are you saying damn it.,anger
17,monisha,sahil tum chinta mat karo main mrs. advani se paise le liye hain,joy
17,sahil,manisha 5000 ke headlight hai woh,anger
17,monisha,maine 7500 mein deal final ki sahil,joy
17,sahil,meri bargain queen,joy
17,monisha,ab tum jao ja ke naha ke aao,joy
17,monisha,tab tak main tumhare liye garma garam vada pav mangati hoon,joy
17,yamraj,monisha beti,neutral
17,monisha,ji,neutral
17,yamraj,indravardhan kahan hai?,neutral
17,monisha,aaaa. mama. sahil. sahil,fear
17,rosesh,monisha bhabhi yah dekhiae babu sweet shop ke rasgulla,joy
17,yamraj,rasgulle oo bye bye,fear
17,rosesh,oh my god oh my god yah to,fear
17,monisha,haan,fear
17,sahil,kya hua? manisha tum chillai kyon?,fear
17,rosesh,sahil bhai yahan yamraj aaye the,fear
17,sahil,what?,surprise
17,monisha,han han aur vah rosesh bhaiya ko dekhte hi bhag gaye,fear
17,sahil,rosesh tumne yamraj ko dara diya,anger
17,rosesh,sahil bhai there is a pattern,neutral
17,sahil,kaisa pattern?,anger
17,rosesh,pahli bar yamraj chhole bhature dekhkar bagaya tha is bar rasgulle,neutral
17,monisha,matlab?,fear
17,rosesh,matlab yamraj tra troo tree,neutral
17,sahil,are vah iska kya matlab?,contempt
17,rosesh,hathi ki bhasha mein yamraj khana dekh kar ke bhag jaate hai. tra tro tree,neutral
17,sahil,o hathi chaap sherlock homes. monisha relax. suno meri baat,neutral
18,indravardhan,kaash main sahil ki baat mani hoti aur sharab pina bilkul cut ki hoti,sadness
18,maya,better late than never sweetie,neutral
18,indravardhan,"nai nai maya. ab se nashte mein se dudh, methi ka juice aur mausabhi. aur lunch aur dinner mein soup or salad. that's it",fear
18,maya,aur vah sare chocolate aur cookies aur custard and samosa uska kya?,neutral
18,indravardhan,"nahin nahin nahin nahin main ghar pura saaf kar diya hai chivda,chakri, kachori mithaai vagaira sab utha ke main watchmen ko de diye maiya",fear
18,maya,veri good bahut achcha kiya tumne.,joy
18,yamraj,really? bahut achcha kiya fatening chize dedi,neutral
18,indravardhan,maya,fear
18,yamraj,kyunki kya hai main strict diet per hun. isliye un cheezo ko dekhkar bhagana pada,neutral
18,maya,excuse me kaun hai aap. aur yah kya majak hai radha bhai vitthal,anger
18,indravardhan,maya maya woh mujhe lene aaye hai,fear
18,maya,are don't be silly indravardhan. tum piche kya chup rahe ho?,neutral
18,yamraj,sharir chup sakta hai lekin atma paardakshak hai indravardhan,neutral
18,maya,dekhiae aap excuse me aap niche chaliye varna main security ko bulaogi ha,anger
18,yamraj,kyon? maine to apna bhainsa building ke paar park kiya. aur han niche register pe dastakhad bhi ki hai,neutral
18,maya,acha. toh watchman ne aapse kuchh kahani,fear
18,yamraj,nahin vah bola hoga koi chambhu ka nautanki wala. chambhu yani rosesh right?,joy
18,indravardhan,right,fear
18,yamraj,hahaha toh chalo indravardhan. ,neutral
18,maya,rukhi aap rukiye abhi main abhi uska dimag thikane lagate hun,anger
19,maya,hello watchman. aap mere rosesh ko chambu keh ke bulate hain hah? mujhe sab pata hai jhoot mat bolo,anger
19,indravardhan,ae maya usko chodo na iska kuchh karona ,fear
19,yamraj,chalo indravardhan,neutral
19,maya,dekho tum yahan se chale jao hah. varna main police ko phone karungi,anger
19,indravardhan,aaa maya mujhe kuch ,sadness
19,maya,kya hova,neutral
19,indravardhan,"maya mujhe kuchh, kuchh ho raha hai kuchh maya",sadness
19,maya,kuchh nahin ho raha hai. it's just gas yah sab psychological hai indu. tumhen kuchh nahin ho raha jao han main police ko phone kar rahi hon,anger
19,indravardhan,oh my god ab sar mein dukh raha hai. i can't bear it maya,sadness
19,maya,kya ho raha hai isse. yah phone bhi nahin lag raha,fear
19,yamraj,aao indravardhan,neutral
19,maya,"nahin nahin ek minute ek minute just just hang on just hang on. let's assume ki aap yamraj hai, aur aap indravardhan ko lene aaye hain lekin aap use nahin le ja sakte kyunki yah mera order hai",neutral
19,yamraj,main tumhara order nahin sun sakta,neutral
19,maya,to fir yah meri request hai.,neutral
19,yamraj,samay a gaya hai beti iska,neutral
19,indravardhan,are yamraj yah kaise ho sakta hai meri sari test clear hai main dieting bhi shuru kar di hai bolo na,fear
19,maya,han that's right.,fear
19,indravardhan,mitruv ki vajah hamesha sehat nahin hoti tumhare sath koi hadsa bhi ho sakta hai,neutral
19,maya,hadsa?,surprise
19,indravardhan,abhi abhi tum kahan jaane wale the?,neutral
19,indravardhan,main main vo,neutral
19,maya,kahan jaane wale the?,surprise
19,indravardhan,main maya mein vah nahin bata sakta,fear
19,maya,are yah koi waqt hai nakhre karne ka? kahan jaane wale the om tum ?,anger
19,yamraj,tumhare liye shaadi ki salgirah ka tohfa laane ja raha tha.,neutral
19,maya,really? han. how sweet of you. cal aane wale the tum. 1 minut 1 minut raat ke 12:00 baj rahe hain abhi kaun si dukaan khuli hogi?,neutral
19,yamraj,naroattam jewellery shop mein exhibition hai. chand ki roshani mein sitaron ka sale,neutral
19,maya,haan? how sweet,joy
19,yamraj,jao indravardhan,joy
19,maya,jao indravardhan jaona,joy
